# Genepanel: Mendeliom Version: 01 Date: 2018-08-09
#chromosome	txStart	txEnd	refseq	score	strand	geneSymbol	HGNC	Omim gene entry	geneAlias	eGeneID	eTranscriptID	cdsStart	cdsEnd	exonsStarts	exonEnds
16	16243421	16317328	NM_001171.5	0	-	ABCC6	57	603234	MRP6,EST349056,MLP1,URG7	ENSG00000091262	ENST00000205557	16243989	16317291	16243421,16244434,16248484,16248729,16251519,16253338,16255294,16256849,16259479,16263502,16267140,16269767,16271308,16272654,16276268,16276660,16278815,16280980,16282687,16284020,16286686,16291877,16295857,16297266,16302584,16306041,16308180,16313410,16313678,16315505,16317255	16244098,16244629,16248651,16248888,16251666,16253440,16255421,16257049,16259790,16263710,16267261,16269843,16271483,16272822,16276445,16276787,16278891,16281068,16282831,16284224,16286779,16292039,16296035,16297470,16302716,16306103,16308306,16313539,16313804,16315688,16317328
16	17196180	17564738	NM_022166.3	0	-	XYLT1	15516	608124	XT-I,PXYLT1	ENSG00000103489	ENST00000261381	17202551	17564653	17196180,17211502,17221522,17228329,17232211,17235009,17252685,17292068,17294338,17352844,17451868,17564290	17202874,17211836,17221718,17228592,17232388,17235226,17252766,17292271,17294511,17353355,17451907,17564738
16	18802988	18813000	NM_015161.2	0	-	ARL6IP1	697	607669	AIP1,ARMER,KIAA0069,SPG61	ENSG00000170540	ENST00000304414	18804573	18812788	18802988,18805920,18806785,18809246,18810022,18812752	18804692,18806005,18806903,18809366,18810156,18813000
16	19078916	19091417	NM_016138.4	0	+	COQ7	2244	601683	CLK-1,CAT5	ENSG00000167186	ENST00000321998	19078986	19089480	19078916,19083249,19085242,19087042,19088627,19089402	19079059,19083428,19085357,19087182,19088696,19091417
16	20344372	20364200	NM_003361.3	0	-	UMOD	12559	191845		ENSG00000169344	ENST00000396138	20344635	20362059	20344372,20346803,20347967,20348612,20352412,20355345,20357447,20359544,20359757,20361971,20364010	20344697,20346842,20348049,20348775,20352658,20355494,20357656,20359652,20360534,20362161,20364200
16	21269838	21314457	NM_001888.4	0	-	CRYM	2418	123740	DFNA40	ENSG00000103316	ENST00000219599	21270101	21289572	21269838,21272574,21273357,21278874,21281110,21286852,21288751,21289402,21290174,21314298	21270166,21272659,21273479,21279058,21281212,21286915,21288905,21289657,21290281,21314457
16	21689834	21772050	NM_144672.3	0	+	OTOA	16378	607038	CT108	ENSG00000155719	ENST00000388958	21689835	21771861	21689834,21690235,21690356,21690504,21693058,21696550,21698733,21702904,21709095,21712208,21716489,21721208,21726305,21728227,21730453,21730707,21734225,21737843,21739561,21742157,21747581,21752041,21756201,21763255,21763689,21764347,21768402,21771790	21689926,21690264,21690387,21690532,21693146,21696682,21698969,21703008,21709196,21712348,21716613,21721424,21726473,21728368,21730512,21730825,21734299,21737979,21739752,21742251,21747711,21752229,21756357,21763398,21763826,21764445,21768598,21772050
16	21964384	21994981	NM_003366.3	0	+	UQCRC2	12586	191329	QCR2,UQCR2	ENSG00000140740	ENST00000268379	21964744	21994492	21964384,21968555,21968737,21969855,21973780,21974081,21976728,21979948,21982845,21983243,21985216,21987487,21991867,21994408	21964777,21968639,21968887,21969920,21973837,21974206,21976826,21980006,21982941,21983443,21985297,21987564,21992021,21994981
16	23194039	23228200	NM_001039.3	0	+	SCNN1G	10602	600761	ENaCgamma,SCNEG	ENSG00000166828	ENST00000300061	23197592	23226790	23194039,23197548,23200691,23203672,23205491,23208584,23221070,23223354,23223998,23224157,23224422,23226032,23226409	23194134,23197909,23200992,23203863,23205595,23208748,23221169,23223472,23224077,23224215,23224484,23226108,23228200
16	23313590	23392620	NM_000336.2	0	+	SCNN1B	10600	600760	ENaCbeta	ENSG00000168447	ENST00000343070	23359920	23392122	23313590,23359912,23364121,23366619,23379176,23382619,23383096,23387058,23388485,23388649,23390026,23391414,23391741	23313758,23360231,23364395,23366810,23379280,23382783,23383204,23387176,23388561,23388707,23390088,23391490,23392620
16	23399813	23464512	NM_153603.3	0	-	COG7	18622	606978		ENSG00000168434	ENST00000307149	23400240	23464315	23399813,23403700,23404553,23409366,23415014,23417396,23421615,23424768,23428287,23430020,23436069,23444865,23445956,23453797,23456368,23457133,23464146	23400407,23403844,23404668,23409450,23415155,23417583,23421681,23424885,23428442,23430148,23436268,23444988,23446039,23453966,23456485,23457282,23464512
16	23533333	23568696	NM_001083614.1	0	-	EARS2	29419	612799	KIAA1970,MSE1	ENSG00000103356	ENST00000449606	23535691	23568664	23533333,23536564,23540822,23541064,23543977,23546208,23555834,23563469,23568525	23535775,23536700,23540953,23541218,23544086,23546681,23556024,23563625,23568696
16	23614482	23652678	NM_024675.3	0	-	PALB2	26144	610355	FLJ21816,FANCN	ENSG00000083093	ENST00000261584	23614779	23652478	23614482,23619184,23625324,23632682,23634289,23635329,23637556,23640524,23640960,23646182,23649170,23649390,23652430	23614990,23619333,23625412,23632799,23634451,23635415,23637718,23640596,23641790,23647655,23649273,23649450,23652678
16	27438578	27463363	NM_021798.3	0	+	IL21R	6006	605383	CD360	ENSG00000103522	ENST00000395754	27441392	27460604	27438578,27441376,27445667,27448808,27454282,27455862,27456497,27457327,27459854	27438682,27441441,27445770,27449008,27454437,27456040,27456597,27457409,27463363
16	27561467	27791692	NM_015202.3	0	+	KIAA0556	29068	616650	JBTS26,KATNIP	ENSG00000047578	ENST00000261588	27561491	27789950	27561467,27585221,27629745,27639981,27642385,27659924,27689049,27692719,27709648,27710854,27712909,27715216,27720025,27732878,27751361,27760904,27763039,27765493,27772733,27777629,27781181,27782908,27784419,27786265,27788248,27788930,27789201,27789894	27561498,27585277,27629822,27640151,27642483,27660056,27689317,27692851,27709821,27710920,27713016,27715319,27720241,27733016,27752241,27761627,27763245,27765572,27772911,27777795,27781339,27782973,27784530,27786405,27788350,27789091,27789290,27791692
16	28488599	28503623	NM_001042432.1	0	-	CLN3	2074	607042	JNCL,BTN1	ENSG00000188603	ENST00000360019	28488836	28503080	28488599,28489057,28493425,28493647,28493797,28493946,28495326,28497667,28497898,28498776,28498982,28499911,28500610,28502802,28503034,28503340	28488956,28489198,28493519,28493703,28493866,28493993,28495439,28497811,28497971,28498862,28499062,28499983,28500707,28502881,28503156,28503623
16	28853731	28857729	NM_003321.4	0	-	TUFM	12420	602389	EFTu,EF-TuMT,EFTU	ENSG00000178952	ENST00000313511	28854295	28857590	28853731,28855056,28855270,28855550,28855739,28856018,28856271,28856634,28857232,28857538	28854469,28855176,28855422,28855655,28855872,28856183,28856376,28856801,28857427,28857729
16	28889808	28915830	NM_173201.3	0	+	ATP2A1	811	108730	SERCA1	ENSG00000196296	ENST00000357084	28889992	28915526	28889808,28890419,28890821,28892235,28893771,28895895,28898509,28898745,28900107,28905475,28905825,28906142,28909320,28909553,28911901,28913183,28913504,28913900,28914098,28914350,28914643,28915500	28890110,28890437,28890904,28892340,28893910,28895976,28898595,28899043,28900274,28905564,28905928,28906274,28909446,28909772,28912237,28913404,28913707,28913986,28914232,28914468,28914761,28915830
16	28943259	28950668	NM_001770.5	0	+	CD19	1633	107265		ENSG00000177455	ENST00000538922	28943321	28950284	28943259,28943666,28944231,28944554,28946764,28947473,28947832,28948343,28948591,28948775,28948944,28949089,28949996,28950192,28950461	28943409,28943933,28944435,28944830,28946875,28947522,28947921,28948457,28948696,28948844,28949001,28949146,28950089,28950299,28950668
16	28996146	29002104	NM_001014989.1	0	+	LAT	18874	602354	LAT1	ENSG00000213658	ENST00000395461	28996182	29001333	28996146,28996696,28997033,28997174,28997455,28997702,28997860,28997977,28998119,29000847,29001094,29001253,29001509	28996248,28996838,28997061,28997209,28997537,28997767,28997890,28998035,28998214,29000910,29001160,29001340,29002104
16	29802033	29816706	NM_007317.2	0	+	KIF22	6391	603213	Kid,OBP-1,OBP-2	ENSG00000079616	ENST00000160827	29802080	29816631	29802033,29808213,29809694,29809913,29810295,29810584,29810948,29811233,29814089,29814769,29815318,29816134,29816435,29816583	29802150,29808409,29809822,29810068,29810505,29810815,29811102,29811369,29814258,29814929,29815386,29816347,29816495,29816706
16	29823408	29827202	NM_145239.2	0	+	PRRT2	30500	614386	FLJ25513,DKFZp547J199,IFITMD1,FICCA,DSPB3,PKC,EKD1	ENSG00000167371	ENST00000358758	29824375	29825959	29823408,29824310,29825653,29825948	29823644,29825254,29825786,29827202
16	30064410	30081741	NM_000034.3	0	+	ALDOA	414	103850		ENSG00000149925	ENST00000338110	30078575	30081533	30064410,30064784,30066104,30066492,30075049,30075744,30078554,30078770,30079966,30080138,30080626,30080819,30081150,30081437	30064538,30064820,30066248,30066648,30075569,30075826,30078687,30078982,30080021,30080299,30080710,30080994,30081350,30081741
16	30097114	30103205	NM_004608.3	0	-	TBX6	11605	602427		ENSG00000149922	ENST00000395224	30097545	30102514	30097114,30097832,30098098,30099865,30100013,30100263,30102078,30102396,30103193	30097759,30098016,30098172,30099936,30100160,30100531,30102313,30102562,30103205
16	30194730	30200397	NM_007074.3	0	+	CORO1A	2252	605000	HCORO1,p57,coronin-1	ENSG00000102879	ENST00000219150	30196530	30200285	30194730,30196529,30197918,30198136,30198359,30198702,30199045,30199262,30199512,30199681,30200180	30195046,30196728,30198041,30198266,30198544,30198822,30199150,30199408,30199570,30199897,30200397
16	30710461	30751450	NM_006662.2	0	+	SRCAP	16974	611421	KIAA0309,EAF1,SWR1,DOMO1	ENSG00000080603	ENST00000262518	30712145	30751054	30710461,30711228,30711936,30715384,30718503,30718892,30720833,30721171,30722074,30722319,30722891,30723155,30723582,30723999,30724528,30724839,30727386,30727613,30731482,30732033,30732509,30733442,30733883,30734283,30734904,30740286,30740690,30744600,30744922,30745214,30745816,30747520,30747861,30748369	30710563,30711302,30712199,30715636,30718689,30719033,30721056,30721449,30722168,30722409,30723065,30723478,30723760,30724136,30724698,30725032,30727523,30727800,30731652,30732299,30732797,30733607,30734069,30734550,30736403,30740552,30740893,30744770,30745119,30745329,30745936,30747715,30747945,30751450
16	30759619	30772497	NM_000294.2	0	+	PHKG2	8931	172471		ENSG00000156873	ENST00000563588	30760141	30768418	30759619,30760123,30762426,30762869,30764552,30764714,30767502,30767687,30767910,30768124	30759811,30760236,30762602,30762924,30764618,30764878,30767593,30767841,30768036,30772497
16	30968614	30995983	NM_014712.2	0	+	SETD1A	29010	611052	KIAA0339,Set1,KMT2F	ENSG00000099381	ENST00000262519	30970052	30995344	30968614,30970037,30970411,30972587,30974753,30975414,30975932,30976921,30978204,30978821,30980625,30980922,30982698,30990465,30991805,30992059,30992381,30994955,30995170	30969285,30970202,30970507,30972858,30974875,30975644,30976782,30977707,30978381,30978909,30980783,30981010,30983040,30991515,30991978,30992170,30992501,30995093,30995983
16	30996518	31000473	NM_025193.3	0	+	HSD3B7	18324	607764	C(27)-3BETA-HSD,SDR11E3	ENSG00000099377	ENST00000297679	30996979	30999504	30996518,30996973,30997369,30997743,30997925,30998160,30999088	30996618,30997145,30997525,30997852,30998025,30998323,31000473
16	31000576	31021959	NM_052874.4	0	-	STX1B	18539	601485		ENSG00000099365	ENST00000215095	31004141	31021717	31000576,31004450,31004667,31008003,31008271,31008822,31012248,31012414,31012849,31021687	31004222,31004561,31004805,31008077,31008380,31008896,31012323,31012514,31012924,31021959
16	31102162	31106320	NM_024006.5	0	-	VKORC1	23663	608547		ENSG00000167397	ENST00000394975	31102454	31106050	31102162,31104632,31105877	31102663,31104742,31106320
16	31119614	31124112	NM_005881.3	0	+	BCKDK	16902	614901		ENSG00000103507	ENST00000219794	31120544	31123586	31119614,31120367,31120831,31120993,31121397,31121525,31121721,31122008,31122411,31122620,31123189,31123441	31119800,31120739,31120900,31121104,31121445,31121645,31121820,31122082,31122540,31122710,31123348,31124112
16	31191430	31206192	NM_004960.3	0	+	FUS	4010	137070	TLS,FUS1,hnRNP-P2,HNRNPP2	ENSG00000089280	ENST00000254108	31191535	31202759	31191430,31193718,31193833,31195178,31195529,31196259,31198122,31199645,31200443,31200985,31201360,31201595,31202062,31202283,31202719	31191548,31193743,31193985,31195323,31195717,31196500,31198157,31199678,31200547,31201115,31201462,31201719,31202163,31202431,31206192
16	31470316	31478488	NM_001105247.1	0	+	ARMC5	25781	615549	FLJ13063	ENSG00000140691	ENST00000268314	31470845	31478210	31470316,31473242,31473451,31475714,31477170,31477399	31471320,31473350,31474238,31476208,31477303,31478488
16	31494438	31502091	NM_003041.3	0	+	SLC5A2	11037	182381		ENSG00000140675	ENST00000330498	31494457	31501856	31494438,31495993,31496139,31497049,31497490,31498640,31498850,31499358,31499703,31499942,31500200,31500443,31501424,31501629	31494583,31496065,31496244,31497214,31497596,31498721,31499080,31499494,31499811,31500093,31500369,31500659,31501551,31502091
16	46723557	46732306	NM_014321.3	0	+	ORC6	17151	607213		ENSG00000091651	ENST00000219097	46723617	46731497	46723557,46724902,46726293,46727004,46729473,46729928,46731369	46723682,46725032,46726457,46727094,46729586,46729997,46732306
16	46918291	46965209	NM_133443.3	0	+	GPT2	18062	138210	ALT2	ENSG00000166123	ENST00000340124	46918627	46962909	46918291,46918605,46931559,46934593,46940753,46943595,46950539,46952532,46956153,46958300,46960836,46962818	46918379,46918870,46931649,46934702,46940887,46943839,46950619,46952669,46956328,46958456,46960949,46965209
16	47495209	47735434	NM_000293.2	0	+	PHKB	8927	172490		ENSG00000102893	ENST00000323584	47495261	47733277	47495209,47531309,47533666,47536901,47545575,47549431,47581343,47614205,47621578,47622815,47627410,47628047,47630283,47644736,47674945,47675509,47682443,47683010,47684454,47684741,47694416,47694567,47695629,47697587,47698795,47703125,47722951,47727288,47730291,47732358,47733139	47495337,47531399,47533805,47537001,47545683,47549512,47581459,47614269,47621674,47623013,47627468,47628125,47630442,47644831,47675001,47675603,47682527,47683115,47684537,47684832,47694478,47694730,47695711,47697645,47698886,47703328,47723086,47727418,47730399,47732499,47735434
16	49521441	49856649	NM_015069.4	0	-	ZNF423	16762	604557	KIAA0760,OAZ,Roaz,Ebfaz,Zfp104,NPHP14,JBTS19	ENSG00000102935	ENST00000561648	49525185	49856596	49521441,49557534,49559273,49660080,49669570,49764681,49823397,49856580	49525215,49557650,49559405,49660165,49672785,49764882,49823457,49856649
16	50731049	50766988	NM_022162.2	0	+	NOD2	5331	605956	BLAU,CD,PSORAS1,CLR16.3,NLRC2	ENSG00000167207	ENST00000300589	50731154	50765730	50731049,50733398,50741765,50744468,50750497,50750801,50753835,50756532,50757211,50759399,50763728,50765657	50731227,50733865,50741871,50746284,50750581,50750885,50753919,50756616,50757295,50759483,50763812,50766988
16	50775960	50835846	NM_015247.2	0	+	CYLD	2584	605018	KIAA0849,USPL2	ENSG00000083799	ENST00000311559	50783609	50830419	50775960,50776672,50778640,50783486,50785514,50788229,50788371,50810085,50811735,50813575,50815156,50816235,50818239,50820765,50821696,50825468,50826507,50827456,50828122,50830234	50776035,50776752,50778777,50784113,50785817,50788335,50788376,50810188,50811852,50813955,50815322,50816377,50818362,50820857,50821763,50825601,50826616,50827575,50828339,50835846
16	51169885	51185183	NM_002968.2	0	-	SALL1	10524	602218	Hsal1,ZNF794	ENSG00000103449	ENST00000251020	51171022	51185152	51169885,51172594,51185076	51171459,51176056,51185183
16	53633150	53737850	NM_015272.4	0	-	RPGRIP1L	29168	610937	KIAA1005,CORS3,JBTS7,MKS5,NPHP8,FTM,PPP1R134	ENSG00000103494	ENST00000379925	53635987	53734635	53633150,53639392,53644878,53652936,53656130,53670350,53671606,53672221,53674944,53675196,53679536,53682875,53686446,53690383,53691364,53692325,53692683,53698781,53705421,53706781,53708928,53720344,53721774,53725977,53730062,53734550,53737714	53636100,53639526,53644963,53653120,53656268,53670424,53671766,53672323,53675028,53675387,53679915,53683027,53686899,53690501,53691544,53692376,53692790,53698921,53705495,53706928,53709034,53720488,53721877,53726276,53730207,53734642,53737850
16	53737874	54148379	NM_001080432.2	0	+	FTO	24678	610966	KIAA1752,MGC5149,ALKBH9	ENSG00000140718	ENST00000471389	53738096	54145827	53737874,53844051,53859775,53878066,53907697,53913755,53922743,53967896,54145673	53738141,53844129,53860403,53878210,53907777,53913899,53922863,53968021,54148379
16	54965110	54968395	NM_005853.5	0	+	IRX5	14361	606195	IRX-2a	ENSG00000176842	ENST00000320990	54965110	54967785	54965110,54966409,54966988	54965359,54966815,54968395
16	55513080	55540603	NM_004530.5	0	+	MMP2	7166	120360	TBE-1	ENSG00000087245	ENST00000219070	55513391	55539354	55513080,55516820,55517927,55519210,55519515,55522454,55523562,55525712,55527069,55530837,55532200,55536690,55539250	55513544,55517047,55518076,55519339,55519689,55522628,55523736,55525868,55527205,55530974,55532360,55536800,55540603
16	55690351	55737700	NM_001043.3	0	+	SLC6A2	11048	163970	NET	ENSG00000103546	ENST00000379906	55690606	55736258	55690351,55703476,55705849,55719054,55725829,55727921,55729189,55730136,55731808,55732380,55733465,55734050,55735774,55736234	55690880,55703608,55706087,55719193,55725964,55728025,55729314,55730249,55731937,55732480,55733566,55734218,55735846,55737700
16	56225250	56391356	NM_020988.2	0	+	GNAO1	4389	139311	G-ALPHA-o	ENSG00000087258	ENST00000262493	56226147	56388965	56225250,56226485,56309842,56362542,56368640,56370642,56385295,56388777,56390014	56226265,56226528,56309984,56362703,56368769,56370772,56385449,56388993,56391356
16	56518258	56554008	NM_031885.3	0	-	BBS2	967	606151		ENSG00000125124	ENST00000245157	56518672	56553774	56518258,56519501,56530878,56531654,56532348,56533689,56534765,56535264,56536228,56536584,56539861,56540031,56543868,56544770,56545070,56548364,56553657	56518779,56519650,56530991,56531792,56532480,56533819,56534937,56535409,56536368,56536720,56539948,56540136,56543946,56544833,56545196,56548592,56554008
16	56764016	56878861	NM_014669.4	0	+	NUP93	28958	614351	KIAA0095	ENSG00000102900	ENST00000308159	56782159	56878521	56764016,56782145,56792449,56832387,56839415,56852575,56855415,56857618,56862888,56864439,56865753,56866206,56867126,56868039,56868281,56868645,56870512,56871519,56872863,56873432,56875616,56878410	56764123,56782338,56792567,56832450,56839544,56852650,56855505,56857758,56863021,56864597,56865919,56866300,56867318,56868166,56868354,56868690,56870629,56871638,56872981,56873516,56875745,56878861
